,make,model,year,fuel_type,hp,num_cyl,trans_type,drive_type,doors,size,style,highway_mpg,city_mpg,popularity,MSRP,cat_1,cat_2
3405,Mazda,CX-9,2014,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,16,586,34070,crossover,
3406,Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,24,17,586,35035,crossover,performance
3407,Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,16,586,36625,crossover,performance
3408,Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,16,586,31575,crossover,
3409,Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,22,16,586,34070,crossover,
3410,Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,24,17,586,32480,crossover,
3411,Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,24,17,586,29985,crossover,
3412,Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,28,22,586,35970,crossover,
3413,Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,27,21,586,33320,crossover,
3414,Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,27,21,586,41970,crossover,
3415,Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,28,22,586,40170,crossover,
3416,Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,28,22,586,31520,crossover,
3417,Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,27,21,586,44015,crossover,
3418,Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,27,21,586,37770,crossover,
3419,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,26170,standard,
3420,Dodge,Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,19,14,1851,27780,standard,
3421,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,22030,standard,
3422,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,27625,standard,
3423,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,1851,25245,standard,
3424,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,26280,standard,
3425,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,27625,standard,
3426,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,1851,24720,standard,
3427,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,30155,standard,
3428,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,30780,standard,
3429,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,16,1851,23640,standard,
3430,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,1851,25395,standard,
3431,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,1851,28580,standard,
3432,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,19,15,1851,26590,standard,
3433,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,24010,standard,
3434,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,30510,standard,
3435,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,19,15,1851,26120,standard,
3436,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,22030,standard,
3437,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26920,standard,
3438,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26540,standard,
3439,Dodge,Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,32135,standard,
3440,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,24010,standard,
3441,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,1851,27935,standard,
3442,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,16,1851,22505,standard,
3443,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,26280,standard,
3444,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,1851,24985,standard,
3445,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26935,standard,
3446,Dodge,Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,19,14,1851,30760,standard,
3447,Dodge,Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,19,14,1851,28520,standard,
3448,Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,29095,standard,
3449,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,1851,20470,standard,
3450,Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,1851,20995,standard,
3451,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,28630,flex fuel,
3452,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,31630,flex fuel,
3453,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,23710,flex fuel,
3454,Dodge,Dakota,2009,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,16,1851,25260,flex fuel,
3455,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,29355,flex fuel,
3456,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,31045,flex fuel,
3457,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,23710,flex fuel,
3458,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,29355,flex fuel,
3459,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,27960,flex fuel,
3460,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,30155,flex fuel,
3461,Dodge,Dakota,2009,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,19,15,1851,28210,flex fuel,
3462,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,27960,flex fuel,
3463,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26405,flex fuel,
3464,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,29985,flex fuel,
3465,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,26810,flex fuel,
3466,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,27315,flex fuel,
3467,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26405,flex fuel,
3468,Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,22560,flex fuel,
3469,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26325,flex fuel,
3470,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,27880,flex fuel,
3471,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,25305,flex fuel,
3472,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,28255,flex fuel,
3473,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,23630,flex fuel,
3474,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,27005,flex fuel,
3475,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,23630,flex fuel,
3476,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,29275,flex fuel,
3477,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,22755,flex fuel,
3478,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,33180,flex fuel,
3479,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,27880,flex fuel,
3480,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,29275,flex fuel,
3481,Dodge,Dakota,2010,flex-fuel (unleaded/E85),302.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19,14,1851,31365,flex fuel,
3482,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26325,flex fuel,
3483,Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,30180,flex fuel,
3484,Dodge,Dart,2014,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,36,25,1851,16495,standard,
3485,Dodge,Dart,2014,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,22,1851,18595,standard,
3486,Dodge,Dart,2014,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,23,1851,22995,standard,
3487,Dodge,Dart,2014,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,41,28,1851,19995,standard,
3488,Dodge,Dart,2014,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23,1851,20995,standard,
3489,Dodge,Dart,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23,1851,21645,standard,
3490,Dodge,Dart,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,22,1851,19000,standard,
3491,Dodge,Dart,2015,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,41,28,1851,20495,standard,
3492,Dodge,Dart,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,23,1851,23795,standard,
3493,Dodge,Dart,2015,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,36,25,1851,16495,standard,
3494,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,39,27,1851,19495,standard,
3495,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,36,25,1851,18995,standard,
3496,Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,22,1851,19395,standard,
3497,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,36,25,1851,17995,standard,
3498,Dodge,Dart,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,23,1851,24395,standard,
3499,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,36,25,1851,19595,standard,
3500,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,36,25,1851,16995,standard,
3501,Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,39,27,1851,21095,standard,
3502,Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,22,1851,22095,standard,
3503,Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,22,1851,20995,standard,
3504,Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,22,1851,21595,standard,
3505,Rolls-Royce,Dawn,2016,premium unleaded (required),563.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,Convertible,19,12,86,335000,exotic,luxury
3520,Aston Martin,DB7,2003,premium unleaded (required),420.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,18,11,259,156300,exotic,factory tuner
3521,Aston Martin,DB7,2003,premium unleaded (required),420.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17,10,259,151800,exotic,high-performance
3522,Aston Martin,DB7,2003,premium unleaded (required),435.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,259,156300,exotic,factory tuner
3523,Aston Martin,DB7,2003,premium unleaded (required),420.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17,10,259,141800,exotic,high-performance
3524,Aston Martin,DB9 GT,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,235307,exotic,high-performance
3525,Aston Martin,DB9 GT,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,213250,exotic,high-performance
3526,Aston Martin,DB9 GT,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,198250,exotic,high-performance
3527,Aston Martin,DB9,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,198700,exotic,high-performance
3528,Aston Martin,DB9,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,183700,exotic,high-performance
3529,Aston Martin,DB9,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,200800,exotic,high-performance
3530,Aston Martin,DB9,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,185800,exotic,high-performance
3531,Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,198295,exotic,high-performance
3532,Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,13,259,188295,exotic,high-performance
3533,Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,203295,exotic,high-performance
3534,Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,19,13,259,213295,exotic,high-performance
3535,Aston Martin,DBS,2010,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,18,12,259,283900,exotic,high-performance
3536,Aston Martin,DBS,2010,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17,11,259,279500,exotic,high-performance
3537,Aston Martin,DBS,2010,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,18,12,259,270400,exotic,high-performance
3538,Aston Martin,DBS,2010,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17,11,259,266000,exotic,high-performance
3539,Aston Martin,DBS,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17,11,259,282295,exotic,factory tuner
3540,Aston Martin,DBS,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17,11,259,268660,exotic,factory tuner
3541,Aston Martin,DBS,2011,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,18,12,259,273104,exotic,factory tuner
3542,Aston Martin,DBS,2011,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,18,12,259,286739,exotic,factory tuner
3543,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17,11,259,295987,exotic,high-performance
3544,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,18,12,259,275861,exotic,high-performance
3545,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17,11,259,284576,exotic,high-performance
3546,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,18,12,259,296387,exotic,high-performance
3547,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,17,11,259,290461,exotic,high-performance
3548,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,18,12,259,284976,exotic,high-performance
3549,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,18,12,259,290861,exotic,high-performance
3550,Aston Martin,DBS,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,17,11,259,275461,exotic,high-performance
3551,Land Rover,Defender,1994,regular unleaded,182.0,8.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,15,12,258,27736,luxury,
3552,Land Rover,Defender,1995,regular unleaded,182.0,8.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,15,12,258,30709,luxury,
3553,Land Rover,Defender,1997,regular unleaded,182.0,8.0,AUTOMATIC,four wheel drive,2.0,Compact,Convertible SUV,14,12,258,36931,luxury,
3554,Land Rover,Defender,1997,regular unleaded,182.0,8.0,AUTOMATIC,four wheel drive,2.0,Compact,2dr SUV,14,12,258,39669,luxury,
3555,Cadillac,DeVille,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1624,49150,luxury,
3556,Cadillac,DeVille,2003,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1624,49150,luxury,performance
3557,Cadillac,DeVille,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1624,44400,luxury,
3558,Cadillac,DeVille,2004,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1624,50750,luxury,performance
3559,Cadillac,DeVille,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1624,50750,luxury,
3560,Cadillac,DeVille,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1624,45600,luxury,
3561,Cadillac,DeVille,2005,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,1624,51600,luxury,
3562,Cadillac,DeVille,2005,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,1624,46430,luxury,
3563,Cadillac,DeVille,2005,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,22,15,1624,46045,luxury,
3564,Cadillac,DeVille,2005,regular unleaded,290.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1624,51600,luxury,performance
3565,Lamborghini,Diablo,2001,premium unleaded (required),550.0,12.0,MANUAL,all wheel drive,2.0,Compact,Coupe,12,9,1158,294900,exotic,high-performance
3566,Mitsubishi,Diamante,2002,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23,16,436,28447,standard,
3567,Mitsubishi,Diamante,2002,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23,16,436,26997,standard,
3568,Mitsubishi,Diamante,2002,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23,16,436,25687,standard,
3569,Mitsubishi,Diamante,2003,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23,16,436,25997,standard,
3570,Mitsubishi,Diamante,2003,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23,16,436,28447,standard,
3571,Mitsubishi,Diamante,2003,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23,16,436,27097,standard,
3572,Mitsubishi,Diamante,2004,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23,15,436,24999,standard,
3573,Mitsubishi,Diamante,2004,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23,15,436,26819,standard,
3574,Mitsubishi,Diamante,2004,premium unleaded (required),205.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23,15,436,27619,standard,
3576,Land Rover,Discovery Series II,2001,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,36350,luxury,
3577,Land Rover,Discovery Series II,2001,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,33350,luxury,
3578,Land Rover,Discovery Series II,2001,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,34350,luxury,
3579,Land Rover,Discovery Series II,2002,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,33350,luxury,
3580,Land Rover,Discovery Series II,2002,premium unleaded (required),188.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,12,258,37150,luxury,
3581,Land Rover,Discovery Sport,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,20,258,37070,crossover,luxury
3582,Land Rover,Discovery Sport,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,20,258,45570,crossover,luxury
